"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Abilene","6,383","16","0","5","0","11","289","33","246","10","4"
"Andover","10,792","14","0","1","2","11","354","54","283","17","0"
"Arma","1,511","3","0","1","0","2","41","23","17","1","0"
"Atchison","10,378","47","0","4","2","41","422","98","310","14","4"
"Auburn","1,155","0","0","0","0","0","0","0","0","0","0"
"Baldwin City","4,416","1","0","0","0","1","108","18","87","3","1"
"Basehor","4,525","2","0","0","0","2","30","10","20","0","1"
"Burlington","2,667","6","0","0","0","6","32","6","25","1","0"
"Burns","259","0","0","0","0","0","0","0","0","0","0"
"Bushton","282","0","0","0","0","0","0","0","0","0","0"
"Chanute","8,784","27","1","3","1","22","259","44","209","6","0"
"Chetopa","1,228","2","0","1","0","1","14","5","9","0","0"
"Clay Center","4,430","23","0","1","1","21","65","14","47","4","0"
"Clearwater","2,427","1","0","0","0","1","63","26","36","1","1"
"Colony","375","0","0","0","0","0","0","0","0","0","0"
"Columbus","3,163","8","0","0","0","8","53","8","41","4","1"
"Colwich","1,426","0","0","0","0","0","14","1","12","1","0"
"Concordia","5,158","18","1","5","0","12","190","22","160","8","1"
"Ellinwood","2,022","2","0","0","0","2","38","11","24","3","0"
"Elwood","1,118","14","0","0","0","14","39","13","23","3","0"
"Emporia","26,330","81","3","13","5","60","1,298","282","979","37","2"
"Eskridge","562","0","0","0","0","0","3","3","0","0","0"
"Eudora","6,482","10","0","3","0","7","127","38","87","2","3"
"Fairway","3,831","2","1","0","0","1","30","4","24","2","0"
"Fredonia","2,372","5","0","0","0","5","57","14","41","2","2"
"Garnett","3,207","26","0","0","1","25","71","24","44","3","0"
"Girard","2,712","6","0","0","0","6","51","14","35","2","0"
"Goddard","4,140","4","0","1","0","3","82","23","56","3","1"
"Grandview Plaza","1,425","13","0","1","0","12","30","10","20","0","0"
"Hays","20,405","61","0","5","2","54","502","52","426","24","4"
"Herington","2,439","5","0","1","0","4","50","11","36","3","1"
"Hiawatha","3,143","3","0","0","0","3","70","9","57","4","1"
"Hillsboro","2,615","3","0","1","0","2","46","17","26","3","0"
"Hoisington","2,875","8","0","3","0","5","23","5","18","0","2"
"Holcomb","1,992","0","0","0","0","0","23","7","16","0","0"
"Independence","9,182","37","1","8","3","25","455","92","349","14","3"
"Iola","5,727","22","0","5","0","17","235","42","186","7","6"
"Kansas City","142,102","940","35","80","318","507","7,742","1,918","4,744","1,080",""
"La Cygne","1,106","2","0","0","0","2","27","9","18","0","1"
"Lawrence","91,703","424","0","57","76","291","4,390","683","3,551","156","20"
"Leawood","31,765","24","0","4","2","18","453","69","372","12","0"
"Lenexa","47,601","91","0","12","21","58","1,025","122","833","70","5"
"Lindsborg","3,236","2","0","1","1","0","67","20","46","1","1"
"Linn Valley","587","1","0","0","0","1","9","5","2","2","0"
"Maize","3,200","5","0","2","0","3","57","13","41","3","0"
"Marion","1,856","4","0","1","0","3","42","23","15","4","1"
"Marysville","3,101","6","0","0","0","6","24","10","14","0","1"
"McLouth","828","0","0","0","0","0","18","6","12","0","0"
"McPherson","13,353","29","0","7","2","20","300","57","228","15","1"
"Merriam","10,793","70","0","12","9","49","540","78","408","54","1"
"Mission","9,738","27","0","1","10","16","405","53","292","60","2"
"Moran","518","0","0","0","0","0","0","0","0","0","0"
"Neodesha","2,611","4","0","1","1","2","41","15","23","3","0"
"Nickerson","1,139","1","0","0","0","1","22","1","20","1","0"
"Norton","2,614","1","0","0","0","1","50","12","36","2","4"
"Oakley","1,812","7","0","3","0","4","44","9","34","1","0"
"Oberlin","1,623","3","0","0","0","3","10","3","5","2","0"
"Olathe2","123,321","264","0","48","44","172","2,609","321","2,126","162","23"
"Oskaloosa","1,146","0","0","0","0","0","0","0","0","0","0"
"Overland Park","173,688","308","3","28","51","226","4,507","534","3,628","345","21"
"Park City","7,984","14","0","1","2","11","188","38","142","8","1"
"Pittsburg","19,693","114","0","11","9","94","1,329","246","1,026","57","16"
"Prairie Village","21,416","20","0","1","7","12","340","104","216","20","2"
"Rose Hill","4,103","4","0","0","0","4","73","10","61","2","1"
"Russell","4,168","25","0","0","0","25","83","26","50","7","1"
"Salina","46,561","151","5","27","30","89","2,672","435","2,138","99","23"
"Shawnee","62,508","106","1","18","23","64","1,199","176","925","98","22"
"Spring Hill","5,578","9","0","0","1","8","98","14","81","3","2"
"Sterling","2,520","5","0","2","0","3","48","10","35","3","0"
"Topeka","123,449","715","10","44","301","360","6,702","1,663","4,632","407","9"
"Ulysses","5,515","10","0","1","0","9","59","9","47","3","0"
"Wa Keeney","1,692","0","0","0","0","0","17","4","13","0","0"
"Wamego","4,317","9","0","0","0","9","50","9","41","0","0"
"Wathena","1,291","2","0","0","0","2","34","14","20","0","0"
"Wellsville","1,751","1","0","0","0","1","50","22","28","0","2"
"Westwood","1,838","2","0","0","0","2","42","5","37","0","0"
"Wichita","367,635","3,245","25","254","527","2,439","19,597","4,045","13,886","1,666","180"
"Yates Center","1,354","2","0","0","0","2","21","7","13","1","0"
