"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"North Bend","4,618","10","0","0","4","6","232","47","170","15",""
"Oak Harbor","23,098","56","0","8","6","42","576","120","438","18","8"
"Oakville","727","0","0","0","0","0","10","3","6","1","0"
"Ocean Shores","5,180","10","0","3","2","5","156","50","102","4","0"
"Odessa","913","3","0","0","0","3","26","14","11","1","0"
"Olympia","45,603","122","1","30","24","67","2,115","382","1,556","177","10"
"Omak","4,697","13","0","3","3","7","194","36","150","8","0"
"Oroville","1,653","7","0","3","1","3","69","21","42","6","0"
"Othello","6,662","33","0","2","12","19","465","72","353","40","4"
"Pacific","6,102","13","0","3","0","10","146","51","72","23","1"
"Palouse","926","0","0","0","0","0","9","4","5","0","0"
"Pasco","58,316","218","1","29","45","143","1,561","315","1,079","167","24"
"Pe Ell","681","6","0","0","0","6","18","6","10","2","0"
"Port Angeles","19,044","80","1","25","15","39","802","152","616","34","8"
"Port Orchard","7,973","52","0","5","3","44","560","113","429","18","4"
"Port Townsend","9,223","16","0","0","4","12","327","74","243","10","0"
"Poulsbo","8,271","44","0","8","5","31","315","54","260","1","2"
"Prosser","5,148","6","0","3","1","2","143","31","102","10","2"
"Pullman","27,141","39","0","7","2","30","430","96","320","14","2"
"Puyallup","36,659","151","0","20","50","81","2,980","420","2,238","322","15"
"Quincy","5,977","24","1","4","5","14","296","84","190","22","0"
"Rainier","1,664","6","0","0","0","6","32","12","19","1","0"
"Raymond","2,853","9","0","1","0","8","80","35","42","3","0"
"Reardan","596","0","0","0","0","0","3","1","2","0","0"
"Redmond","50,009","58","0","9","23","26","1,653","206","1,382","65","3"
"Renton","63,599","314","2","32","152","128","4,322","800","3,041","481","7"
"Republic","939","3","0","1","0","2","7","3","4","0","0"
"Richland","47,040","92","0","22","12","58","1,095","160","873","62","5"
"Ridgefield","4,681","2","0","0","1","1","59","10","47","2","0"
"Ritzville","1,736","0","0","0","0","0","61","16","42","3","1"
"Roy","809","3","0","0","0","3","22","6","13","3","0"
"Royal City","1,981","9","0","1","0","8","74","27","40","7","0"
"Ruston","733","8","0","1","2","5","32","5","22","5","0"
"Sammamish","40,837","11","0","5","2","4","349","69","263","17","6"
"SeaTac","25,886","134","2","20","49","63","1,455","338","847","270","13"
"Seattle","602,531","3,861","22","102","1,792","1,945","35,090","6,709","25,095","3,286","156"
"Sedro Woolley","11,114","10","0","2","5","3","496","109","354","33","2"
"Selah","7,215","2","0","0","1","1","179","31","129","19","0"
"Sequim","5,979","20","0","2","4","14","254","45","201","8","2"
"Shelton","9,372","63","0","17","7","39","843","135","633","75","0"
"Shoreline","51,877","92","0","13","34","45","1,606","395","1,104","107","18"
"Snohomish","8,794","35","0","5","13","17","431","77","325","29","6"
"Snoqualmie","9,772","8","0","1","0","7","147","11","126","10","7"
"Soap Lake","1,838","2","0","0","1","1","56","28","25","3","0"
"South Bend","1,783","1","0","0","0","1","41","6","35","0","0"
"Spokane","202,932","1,270","7","75","443","745","13,166","2,565","8,864","1,737","74"
"Spokane Valley","86,756","265","1","19","63","182","3,262","616","2,393","253","17"
"Stanwood","6,340","13","0","1","1","11","306","47","242","17","1"
"Steilacoom","6,061","15","0","2","1","12","73","22","44","7","1"
"Sultan","4,334","24","1","3","3","17","174","46","104","24","2"
"Sumas","1,265","5","0","2","1","2","47","11","35","1","0"
"Sumner","9,832","46","1","2","10","33","464","98","312","54","3"
"Sunnyside","15,040","33","1","2","12","18","855","255","461","139","8"
"Tacoma","197,557","1,944","8","143","648","1,145","13,977","2,905","9,395","1,677","76"
"Tenino","2,241","7","0","1","0","6","67","22","43","2","3"
"Toledo","681","1","0","0","0","1","9","4","3","2","0"
"Tonasket","942","1","0","0","0","1","51","9","40","2","0"
"Toppenish","9,185","57","3","6","28","20","572","122","366","84","6"
"Tukwila","17,084","165","1","19","88","57","3,267","327","2,584","356","11"
"Tumwater","14,235","58","0","18","11","29","508","131","341","36","1"
"Twisp","896","4","1","1","0","2","30","16","14","0","0"
"Union Gap","5,707","16","0","3","8","5","653","79","524","50","2"
"University Place","30,385","104","1","12","35","56","932","311","559","62","5"
"Vancouver","165,147","656","6","117","158","375","5,944","886","4,159","899","49"
"Walla Walla","30,658","110","0","34","16","60","1,421","302","1,065","54","11"
"Wapato","4,537","36","0","4","12","20","337","95","193","49","4"
"Washougal","14,182","23","0","5","4","14","237","37","177","23","4"
"Wenatchee","30,051","98","1","14","17","66","1,203","182","954","67","8"
"Westport","2,631","6","0","3","1","2","108","21","85","2","1"
"West Richland","11,162","8","0","1","0","7","181","26","144","11","1"
"White Salmon","2,434","0","0","0","0","0","84","44","32","8","0"
"Winlock","1,254","3","0","2","1","0","33","11","19","3","0"
"Winthrop","392","1","0","0","0","1","15","4","10","1","0"
"Woodinville","11,417","8","0","2","1","5","448","105","312","31","2"
"Woodland","4,952","15","0","6","2","7","175","31","122","22","7"
"Woodway","1,157","0","0","0","0","0","14","8","6","0","0"
"Yarrow Point","1,081","1","0","0","0","1","10","2","6","2","0"
"Yelm","6,182","20","1","3","10","6","226","32","173","21","0"
"Zillah","2,735","5","0","2","2","1","137","29","88","20","1"
