"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Alliance","8,024","26","0","0","5","21","146","24","114","8","1"
"Ashland","2,597","1","1","0","0","0","11","4","6","1","0"
"Auburn","3,340","2","0","0","0","2","82","4","70","8","0"
"Aurora","4,195","4","0","1","0","3","29","19","10","0","0"
"Bayard","1,104","2","0","0","0","2","17","6","11","0","0"
"Beatrice","12,793","36","0","12","2","22","541","112","423","6","5"
"Bellevue","50,311","63","0","25","13","25","1,327","203","1,023","101","11"
"Bennington","1,011","0","0","0","0","0","9","5","4","0","0"
"Blair","7,820","2","0","2","0","0","121","12","101","8","0"
"Bridgeport","1,433","1","0","0","0","1","31","7","22","2","0"
"Broken Bow","3,119","8","0","7","0","1","47","6","40","1","0"
"Central City","2,810","1","0","0","0","1","65","11","49","5","0"
"Chadron","5,409","17","0","4","4","9","126","18","100","8","0"
"Columbus","21,652","15","0","3","2","10","425","61","341","23","1"
"Cozad","4,222","9","0","4","0","5","53","16","34","3","0"
"Crete","6,258","14","0","4","0","10","175","32","137","6","3"
"David City","2,460","2","0","0","0","2","17","4","13","0","0"
"Falls City","3,952","2","0","0","0","2","75","32","38","5","0"
"Fremont","25,220","33","0","11","4","18","833","117","685","31","0"
"Gering","7,672","6","0","0","0","6","172","34","129","9","0"
"Gothenburg","3,695","2","0","1","0","1","63","5","57","1","0"
"Grand Island","46,083","224","1","22","31","170","2,264","376","1,779","109","14"
"Hastings","25,476","52","0","16","5","31","805","97","665","43","3"
"Holdrege","5,122","3","0","1","0","2","114","13","95","6","0"
"Imperial","1,740","5","0","1","0","4","9","3","4","2","1"
"Kearney","30,759","63","0","14","3","46","1,019","151","834","34","14"
"La Vista","17,293","9","0","4","1","4","345","44","276","25","4"
"Lexington","10,138","21","0","6","3","12","380","53","311","16","4"
"Lincoln","254,438","1,165","4","126","197","838","10,007","1,618","8,095","294",""
"Lyons","847","1","0","0","0","1","2","0","2","0","0"
"Madison","2,168","5","0","1","0","4","25","1","22","2","0"
"McCook","7,377","2","0","1","0","1","202","21","172","9","0"
"Milford","2,037","1","0","0","0","1","32","11","18","3","0"
"Minden","2,782","1","0","1","0","0","53","10","42","1","0"
"Nebraska City","7,011","3","1","0","0","2","172","31","135","6","1"
"Norfolk","22,892","34","0","14","4","16","692","70","591","31","5"
"Ogallala","4,361","3","0","1","0","2","139","11","127","1","0"
"Omaha","443,037","2,363","30","192","892","1,249","18,291","3,228","12,938","2,125","131"
"O'Neill","3,267","0","0","0","0","0","15","3","12","0","1"
"Papillion","24,390","19","0","8","3","8","397","34","348","15","2"
"Plainview","1,185","1","0","0","0","1","9","0","9","0","0"
"Ralston","6,077","13","0","0","7","6","147","24","114","9","3"
"Scottsbluff","14,773","53","2","8","6","37","784","102","653","29","8"
"Scribner","952","1","0","0","0","1","1","0","1","0","0"
"Seward","6,883","7","0","3","1","3","77","8","69","0","0"
"Sidney","6,514","4","0","0","0","4","96","5","87","4","0"
"South Sioux City","11,933","16","1","2","0","13","284","33","238","13","0"
"Superior","1,767","0","0","0","0","0","4","0","4","0","0"
"Tecumseh","1,563","1","0","0","1","0","19","6","11","2","0"
"Valentine","2,568","6","0","1","0","5","37","4","27","6","0"
"Valley","1,937","4","0","0","0","4","46","15","30","1","0"
"Wahoo","3,968","4","0","1","1","2","72","6","59","7","2"
"Wayne","5,268","4","0","4","0","0","89","18","71","0","0"
"West Point","3,322","0","0","0","0","0","19","3","15","1","0"
"Wilber","1,725","1","0","0","0","1","36","16","20","0","0"
"Wymore","1,580","2","0","1","0","1","36","5","31","0","0"
"York","7,847","3","0","0","0","3","208","31","174","3","2"
