"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Aberdeen","6,138","17","0","3","3","11","194","66","124","4","0"
"Amory","7,332","11","0","1","3","7","346","68","266","12","0"
"Batesville","7,767","26","0","6","9","11","481","114","350","17","0"
"Bay St. Louis","6,399","22","1","1","6","14","474","88","369","17","6"
"Booneville","8,669","9","0","0","3","6","236","60","172","4","0"
"Brandon","20,621","8","0","2","5","1","217","59","143","15","2"
"Brookhaven","9,991","7","0","0","5","2","284","46","227","11","0"
"Byhalia","714","5","0","0","1","4","79","24","50","5","0"
"Canton","12,505","81","5","12","19","45","510","280","225","5","0"
"Charleston","1,969","18","0","2","3","13","123","39","84","0","0"
"Clarksdale","18,650","77","5","11","29","32","920","653","200","67","13"
"Cleveland","12,500","65","0","2","20","43","884","143","728","13","2"
"Collins","2,788","6","0","2","2","2","166","23","125","18","0"
"Columbus","23,968","66","4","8","32","22","1,082","207","817","58","1"
"Edwards","1,309","1","0","0","0","1","3","0","3","0","0"
"Eupora","2,236","6","0","1","0","5","6","2","2","2","0"
"Flowood","7,112","27","0","4","7","16","428","98","313","17","0"
"Fulton","4,127","3","0","0","1","2","85","12","68","5","1"
"Gloster","1,054","8","0","2","2","4","13","13","0","0","0"
"Greenville2","37,326","136","6","23","71","36","2,079","624","1,345","110","35"
"Greenwood","16,538","92","3","4","32","53","1,149","394","686","69","0"
"Grenada","14,487","83","4","5","28","46","666","186","431","49","2"
"Gulfport","64,455","286","4","27","165","90","5,199","1,288","3,529","382","24"
"Hattiesburg","48,384","234","2","21","135","76","2,588","596","1,821","171","16"
"Heidelberg","806","0","0","0","0","0","27","8","18","1","1"
"Hernando","11,115","12","0","1","1","10","273","64","191","18","0"
"Holly Springs3","7,970","","0","6","17","","328","113","197","18","1"
"Horn Lake","23,125","19","0","0","10","9","935","132","719","84","1"
"Indianola","11,143","77","2","11","15","49","823","272","523","28","8"
"Iuka","2,947","8","0","0","0","8","66","21","42","3","3"
"Jackson","175,525","1,512","46","141","862","463","12,465","3,897","6,984","1,584","39"
"Kosciusko","7,325","27","3","3","12","9","197","67","127","3","1"
"Laurel","18,437","123","4","22","62","35","1,178","415","686","77","0"
"Leakesville","993","0","0","0","0","0","0","0","0","0","0"
"Leland","5,008","8","0","1","1","6","143","55","87","1","0"
"Lexington","1,902","14","0","2","4","8","18","8","10","0","0"
"Long Beach","15,371","14","0","0","6","8","378","72","287","19","0"
"Louisville","6,671","13","0","1","3","9","69","52","17","0","0"
"Lucedale","3,026","9","0","0","3","6","109","15","85","9","0"
"Madison","17,554","14","0","4","2","8","220","17","199","4","0"
"Magee","4,314","7","0","0","1","6","131","21","95","15","0"
"Magnolia","2,126","10","0","2","0","8","43","15","23","5","0"
"McComb","13,583","60","0","1","28","31","748","158","530","60","0"
"Meridian","37,954","229","2","38","83","106","1,916","753","1,044","119","19"
"Morton","3,421","24","0","1","2","21","36","21","10","5","0"
"Moss Point","14,464","77","2","12","39","24","1,036","429","472","135","0"
"Natchez","16,930","57","3","4","21","29","971","193","764","14","6"
"New Albany","8,113","29","1","0","1","27","120","37","76","7","0"
"Newton","3,698","6","0","0","1","5","74","40","33","1","0"
"Olive Branch","31,223","77","1","10","30","36","1,651","368","1,189","94","4"
"Oxford","14,362","37","1","8","8","20","443","100","323","20","0"
"Pascagoula","23,555","122","3","17","97","5","1,701","580","932","189","0"
"Pass Christian","6,041","12","0","2","2","8","187","45","130","12","0"
"Pearl","24,161","62","2","20","24","16","844","287","489","68","0"
"Petal","10,302","13","0","6","2","5","125","73","43","9","4"
"Poplarville","2,781","12","0","0","1","11","43","21","18","4","0"
"Port Gibson","1,717","6","0","0","1","5","21","5","16","0","0"
"Purvis","2,579","1","0","0","0","1","0","0","0","0","0"
"Ridgeland","21,701","44","2","2","22","18","654","50","564","40","0"
"Ripley","5,680","18","0","1","1","16","90","31","53","6","0"
"Roxie","552","0","0","0","0","0","0","0","0","0","0"
"Shelby","2,646","11","0","1","1","9","22","17","1","4","0"
"Starkville","22,663","46","0","4","15","27","509","129","368","12","1"
"Stonewall","1,095","0","0","0","0","0","5","5","0","0","0"
"Summit","1,641","2","0","0","2","0","59","11","46","2","0"
"Vicksburg","25,610","220","6","26","51","137","1,842","440","1,282","120","9"
"Waveland","5,668","26","0","2","2","22","433","87","320","26","0"
"Waynesboro","5,655","26","0","0","17","9","110","86","21","3","0"
"West Point","11,433","36","2","4","14","16","371","122","249","0","0"
"Wiggins","4,774","21","0","2","4","15","263","101","160","2","0"
"Winona","4,740","9","0","1","3","5","34","3","27","4","0"
