"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Albany","1,119","4","0","0","0","4","33","3","29","1","0"
"Algoma","3,228","2","0","2","0","0","82","5","73","4","0"
"Altoona","6,377","3","0","2","0","1","152","22","117","13","0"
"Amery","2,846","7","0","0","0","7","40","6","32","2","0"
"Antigo","8,225","7","0","0","0","7","604","101","492","11","0"
"Appleton","70,169","146","0","26","23","97","2,379","413","1,883","83","8"
"Arcadia","2,329","1","0","0","0","1","44","7","35","2","0"
"Ashland","8,147","25","0","1","2","22","374","48","307","19","2"
"Ashwaubenon","17,033","10","1","2","0","7","933","66","839","28","1"
"Bangor","1,343","2","0","1","1","0","15","4","11","0","0"
"Baraboo","11,015","40","0","2","1","37","390","28","347","15","0"
"Barron","3,145","6","0","2","2","2","51","10","30","11","0"
"Bayfield","579","1","0","0","0","1","20","4","16","0","0"
"Bayside","4,216","1","0","0","1","0","23","1","22","0","0"
"Beaver Dam","15,551","8","0","1","3","4","493","53","437","3","0"
"Belleville","2,246","3","0","1","0","2","43","3","40","0","0"
"Beloit","36,424","151","2","12","63","74","1,719","283","1,327","109","14"
"Beloit Town","7,475","7","0","1","2","4","163","30","124","9","2"
"Berlin","5,197","4","0","0","0","4","193","23","164","6","1"
"Black River Falls","3,456","6","0","2","0","4","138","14","118","6","0"
"Blair","1,276","2","0","0","0","2","33","9","22","2","1"
"Bloomer","3,378","1","0","0","0","1","63","4","56","3","0"
"Bloomfield","5,990","4","0","3","0","1","100","16","82","2","0"
"Boscobel","3,185","10","0","0","0","10","52","10","42","0","0"
"Brillion","2,857","2","0","1","0","1","35","4","29","2","0"
"Brodhead","3,089","3","0","1","0","2","63","7","56","0","0"
"Brookfield","39,738","29","0","2","16","11","1,190","112","1,063","15","2"
"Brookfield Township","6,243","13","0","0","2","11","173","23","144","6","0"
"Brown Deer","11,507","25","0","1","9","15","462","46","386","30","0"
"Burlington","10,599","3","0","0","1","2","328","34","285","9","0"
"Burlington Town","6,552","4","0","0","0","4","69","10","55","4","1"
"Butler","1,806","6","0","0","0","6","60","13","44","3","1"
"Caledonia","25,682","28","0","0","23","5","299","51","226","22","0"
"Campbellsport","1,929","0","0","0","0","0","39","4","35","0","0"
"Campbell Township","4,437","5","0","0","0","5","51","9","40","2","0"
"Cedarburg","11,216","5","0","0","0","5","154","5","148","1","0"
"Chenequa","590","0","0","0","0","0","5","1","4","0","0"
"Chetek","2,177","2","0","0","0","2","49","20","26","3","0"
"Chilton","3,635","1","0","1","0","0","63","9","50","4","0"
"Chippewa Falls","13,158","18","0","2","2","14","243","36","201","6","2"
"Cleveland","1,401","3","0","1","0","2","8","1","7","0","1"
"Clinton","2,261","2","0","0","1","1","55","5","48","2","2"
"Clintonville","4,435","16","0","1","0","15","178","16","157","5","1"
"Colby-Abbotsford","3,649","3","0","0","0","3","82","5","72","5","0"
"Columbus","5,068","2","0","0","0","2","112","6","106","0","0"
"Combined Locks","3,121","2","0","0","0","2","19","4","15","0","0"
"Cornell","1,424","4","0","0","0","4","34","2","32","0","0"
"Cottage Grove","5,530","4","0","1","0","3","150","32","113","5","0"
"Crandon","1,880","10","6","0","0","4","60","15","42","3","0"
"Cross Plains","3,541","2","0","0","1","1","52","10","41","1","0"
"Cuba City","2,052","3","0","1","0","2","58","9","49","0","2"
"Cudahy","17,998","68","0","9","28","31","589","115","447","27","4"
"Cumberland","2,299","0","0","0","0","0","24","1","18","5","0"
"Dane","952","0","0","0","0","0","0","0","0","0","0"
"Darien","1,609","2","0","0","0","2","38","5","32","1","0"
"Darlington","2,328","9","0","0","0","9","32","3","27","2","0"
"DeForest","8,845","7","0","1","0","6","167","26","137","4","0"
"Delafield","6,975","14","0","0","2","12","125","12","111","2","0"
"Delavan","8,450","21","5","1","1","14","366","27","326","13","0"
"Delavan Town","4,906","17","0","0","0","17","117","23","89","5","0"
"Denmark","2,124","0","0","0","0","0","9","2","7","0","0"
"De Pere","22,781","5","0","2","0","3","413","56","347","10","0"
"Dodgeville","4,577","4","0","1","2","1","110","10","99","1","0"
"Durand","1,867","0","0","0","0","0","4","2","1","1","0"
"Eagle River","1,579","2","0","1","1","0","109","8","97","4","0"
"Eagle Village","1,838","3","0","0","0","3","21","5","16","0","0"
"East Troy","4,276","6","1","2","1","2","212","15","191","6","1"
"Eau Claire","63,472","96","0","12","12","72","1,966","365","1,503","98","2"
"Edgar","1,490","1","0","0","0","1","7","2","5","0","0"
"Edgerton","5,230","1","0","0","1","0","41","12","28","1","0"
"Eleva","656","0","0","0","0","0","11","2","8","1","0"
"Elkhart Lake","1,153","0","0","0","0","0","35","3","32","0","0"
"Elkhorn","9,354","7","0","6","0","1","240","31","202","7","0"
"Elk Mound","805","4","0","0","0","4","6","2","3","1","0"
"Ellsworth","3,112","2","0","0","0","2","77","16","59","2","2"
"Elm Grove","6,064","0","0","0","0","0","98","9","88","1","0"
"Elroy","1,487","3","0","1","1","1","23","3","20","0","0"
"Evansville","5,023","9","0","0","0","9","104","7","94","3","0"
"Everest","15,771","56","2","2","4","48","371","66","297","8","3"
"Fennimore","2,255","1","0","0","0","1","63","9","54","0","0"
"Fitchburg","22,793","64","1","7","17","39","724","74","616","34","4"
"Fond du Lac","42,349","147","0","29","19","99","1,204","113","1,055","36","9"
"Fontana","1,890","3","0","0","0","3","44","6","38","0","0"
"Fort Atkinson","12,023","9","0","0","2","7","357","16","335","6","0"
"Fox Lake","1,486","2","1","1","0","0","14","1","13","0","0"
"Fox Point","6,663","3","0","0","3","0","53","7","46","0","0"
"Franklin","34,449","73","0","9","7","57","804","120","639","45","7"
"Frederic","1,220","0","0","0","0","0","9","0","9","0","0"
"Geneva Town","4,726","2","0","0","0","2","139","18","120","1","0"
"Genoa City","2,911","0","0","0","0","0","34","1","30","3","0"
"Germantown","19,491","15","1","4","4","6","413","52","348","13","4"
"Glendale","12,736","29","0","0","26","3","759","33","657","69","0"
"Grafton","11,712","7","0","0","3","4","230","10","216","4","0"
"Grand Chute","20,793","19","0","5","7","7","1,178","60","1,082","36","1"
"Grand Rapids","7,741","1","0","1","0","0","53","15","34","4","0"
"Grantsburg","1,445","1","0","1","0","0","38","13","24","1","0"
"Green Bay","100,010","616","2","67","89","458","2,843","565","2,094","184","11"
"Greendale","13,708","17","0","0","9","8","781","17","753","11","0"
"Greenfield","35,435","59","0","9","25","25","1,456","169","1,204","83","3"
"Green Lake","1,158","1","0","0","0","1","22","0","21","1","0"
"Hales Corners","7,538","7","0","1","1","5","157","15","137","5","0"
"Hartford","13,611","7","0","0","2","5","332","28","294","10","1"
"Hartland","8,793","7","0","1","2","4","126","25","100","1","0"
"Hayward","2,330","16","0","6","2","8","206","21","172","13","0"
"Hazel Green","1,134","1","0","0","0","1","0","0","0","0","0"
"Hillsboro","1,283","0","0","0","0","0","1","0","1","0","0"
"Hobart-Lawrence","9,725","0","0","0","0","0","61","10","48","3","0"
"Holmen","7,512","5","0","0","0","5","137","22","107","8","0"
"Horicon","3,640","4","1","1","1","1","57","2","52","3","1"
"Hortonville","2,774","1","0","0","0","1","142","8","132","2","1"
"Hudson","12,408","26","0","2","9","15","656","60","580","16","0"
"Hurley","1,623","4","0","0","1","3","59","4","49","6","0"
"Independence","1,243","2","0","0","1","1","8","0","8","0","0"
"Iron Ridge","990","1","0","0","0","1","14","1","12","1","0"
"Jackson","6,248","9","0","3","0","6","42","5","35","2","2"
"Janesville","63,383","158","0","25","55","78","2,731","431","2,217","83","9"
"Jefferson","7,773","32","0","1","1","30","239","18","209","12","1"
"Juneau","2,654","1","0","1","0","0","60","14","45","1","0"
"Kaukauna","15,405","8","0","2","1","5","324","4","300","20","1"
"Kenosha","96,996","357","2","46","144","165","3,395","770","2,368","257","6"
"Kewaskum","4,070","5","0","1","0","4","30","3","27","0","1"
"Kewaunee","2,877","3","0","1","0","2","34","4","30","0","0"
"Kiel","3,518","14","0","1","2","11","91","6","80","5","1"
"Kohler","1,992","0","0","0","0","0","60","0","58","2","0"
"La Crosse","50,032","164","1","15","22","126","1,867","305","1,475","87","6"
"Ladysmith","3,594","2","0","1","0","1","154","10","140","4","0"
"Lake Delton","2,973","11","0","2","2","7","543","36","498","9","1"
"Lake Geneva","8,209","9","0","4","1","4","418","31","379","8","0"
"Lake Hallie","5,959","6","0","0","0","6","233","44","180","9","0"
"Lake Mills","5,483","5","0","2","0","3","60","6","53","1","0"
"Lancaster","3,869","0","0","0","0","0","53","12","41","0","0"
"Lodi","2,947","3","0","0","0","3","81","5","75","1","0"
"Luxemburg","2,286","0","0","0","0","0","30","5","23","2","0"
"Madison","225,370","834","8","57","359","410","8,224","2,059","5,658","507","68"
"Manitowoc","33,541","66","0","5","2","59","789","116","633","40","0"
"Maple Bluff","1,286","0","0","0","0","0","34","3","31","0","0"
"Marathon City","1,562","4","0","0","0","4","37","7","30","0","0"
"Marinette","10,906","12","0","2","4","6","440","54","369","17","2"
"Marion","1,232","1","0","0","0","1","10","0","9","1","0"
"Markesan","1,332","2","0","0","0","2","29","4","24","1","0"
"Marshall Village","3,604","5","0","2","0","3","79","10","67","2","0"
"Marshfield","19,175","16","3","3","4","6","504","95","395","14","8"
"Mauston","4,329","22","0","1","0","21","158","17","132","9","0"
"Mayville","5,430","1","0","0","0","1","14","2","12","0","0"
"McFarland","7,663","8","0","1","0","7","195","48","143","4","0"
"Medford","4,108","7","0","3","0","4","159","13","145","1","0"
"Menasha","16,756","63","0","8","5","50","529","85","428","16","1"
