"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Alamogordo","36,162","110","1","33","4","72","1,082","154","883","45","8"
"Albuquerque","513,124","5,080","47","307","1,439","3,287","29,293","5,622","18,632","5,039","90"
"Artesia","10,563","13","0","4","3","6","526","228","267","31","0"
"Aztec","7,154","35","0","10","3","22","230","64","145","21","0"
"Bayard","2,371","3","0","0","0","3","34","6","28","0","0"
"Belen","7,128","59","2","1","13","43","583","190","327","66","0"
"Bloomfield","7,529","92","0","5","1","86","164","61","99","4","1"
"Bosque Farms","3,991","7","0","0","1","6","58","8","38","12","0"
"Carlsbad","25,360","143","2","10","15","116","1,188","217","916","55","7"
"Carrizozo","1,099","6","0","2","1","3","22","15","6","1","1"
"Clovis","33,395","257","2","37","34","184","2,265","514","1,634","117","30"
"Corrales","7,936","13","0","1","0","12","81","24","53","4","0"
"Cuba","640","0","0","0","0","0","0","0","0","0","0"
"Deming","15,449","28","0","1","6","21","620","251","310","59","1"
"Dexter","1,243","7","0","0","1","6","16","8","7","1","0"
"Estancia","1,545","10","0","0","0","10","34","11","22","1","0"
"Eunice","2,636","9","0","1","0","8","68","31","33","4","0"
"Farmington","44,396","367","8","62","38","259","1,705","582","983","140","19"
"Gallup","19,160","272","7","20","35","210","1,260","185","955","120","7"
"Grants","9,000","79","0","8","8","63","304","138","132","34",""
"Hobbs","29,378","382","4","22","39","317","1,802","348","1,356","98","7"
"Jal","2,046","0","0","0","0","0","9","1","7","1","1"
"Las Cruces2","87,958","437","6","40","96","295","4,278","860","3,158","260","8"
"Las Vegas","13,797","104","2","9","12","81","601","193","358","50","7"
"Los Alamos","19,088","58","1","6","4","47","210","39","168","3","3"
"Los Lunas","12,022","45","0","5","10","30","555","85","358","112","0"
"Lovington","9,723","48","1","7","1","39","464","238","210","16","0"
"Melrose","721","1","0","0","0","1","1","0","0","1","0"
"Milan","2,651","17","0","0","0","17","106","37","64","5","0"
"Moriarty","1,797","14","1","2","1","10","108","48","53","7","0"
"Raton","6,721","37","0","1","4","32","114","38","66","10","2"
"Rio Rancho","74,542","253","1","18","18","216","1,728","457","1,043","228","16"
"Roswell","45,581","386","6","20","49","311","2,500","651","1,715","134","21"
"Ruidoso Downs","2,080","1","0","0","0","1","132","41","77","14","0"
"Santa Rosa","2,450","80","0","0","1","79","108","42","54","12","2"
"Silver City","9,903","84","3","5","9","67","544","154","361","29","3"
"Socorro","8,570","53","1","2","2","48","246","86","152","8","6"
"Springer","1,185","1","0","0","0","1","4","4","0","0","1"
"Sunland Park2","14,364","53","0","5","7","41","176","52","99","25","0"
"Taos","5,253","49","1","3","3","42","401","109","270","22","0"
"Taos Ski Valley","57","0","0","0","0","0","13","5","8","0","0"
"Truth or Consequences","6,869","32","1","2","0","29","287","84","190","13","0"
