"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Aberdeen Township","18,301","25","0","1","5","19","251","38","198","15","2"
"Absecon","8,029","28","0","2","15","11","268","70","188","10","0"
"Allendale","6,683","2","0","0","0","2","57","10","45","2","0"
"Allenhurst","698","1","0","0","0","1","28","4","23","1","0"
"Allentown","1,839","1","0","0","1","0","24","5","16","3","0"
"Alpha","2,426","18","0","0","0","18","28","2","23","3","0"
"Alpine","2,418","2","0","0","1","1","8","2","6","0","0"
"Andover Township","6,523","20","0","0","0","20","37","8","28","1","2"
"Asbury Park","16,473","351","6","11","184","150","717","235","410","72","4"
"Atlantic City","39,781","860","6","28","456","370","2,902","545","2,157","200","16"
"Atlantic Highlands","4,594","6","0","0","0","6","69","9","60","0","0"
"Audubon","8,941","9","0","1","4","4","263","27","226","10","2"
"Audubon Park","1,066","0","0","0","0","0","16","1","13","2","0"
"Avalon","2,116","4","0","1","0","3","295","48","244","3","1"
"Avon-by-the-Sea","2,156","2","0","0","1","1","54","13","41","0","0"
"Barnegat Light","829","0","0","0","0","0","12","3","8","1","0"
"Barnegat Township","21,098","27","1","1","5","20","181","43","131","7","5"
"Barrington","6,973","11","0","2","0","9","41","12","22","7","0"
"Bay Head","1,254","0","0","0","0","0","78","13","65","0","0"
"Bayonne","58,583","189","1","6","83","99","941","212","626","103","4"
"Beach Haven","1,360","5","0","0","0","5","114","8","105","1","0"
"Beachwood","10,696","21","0","0","3","18","225","42","181","2","0"
"Bedminster Township","8,412","2","0","0","0","2","59","14","44","1","1"
"Belleville","34,291","117","1","1","59","56","779","150","448","181","2"
"Bellmawr","11,143","17","0","2","4","11","329","78","227","24","0"
"Belmar","5,897","16","0","0","2","14","333","70","254","9","0"
"Belvidere","2,689","0","0","0","0","0","13","1","12","0","0"
"Bergenfield","26,078","30","0","1","11","18","203","39","154","10","2"
"Berkeley Heights Township","13,515","3","0","0","0","3","83","9","68","6","0"
"Berkeley Township","42,388","56","2","4","17","33","806","135","647","24","4"
"Berlin","7,875","8","0","0","3","5","171","36","128","7","0"
"Berlin Township","5,381","10","0","0","5","5","195","18","163","14","4"
"Bernards Township","27,020","1","0","0","0","1","159","14","136","9","0"
"Bernardsville","7,654","0","0","0","0","0","55","6","48","1","0"
"Beverly","2,639","17","0","0","6","11","46","16","25","5","0"
"Blairstown Township","5,956","2","0","0","0","2","57","8","47","2","1"
"Bloomfield","45,171","124","1","2","82","39","1,283","182","900","201","4"
"Bloomingdale","7,570","3","0","0","0","3","51","7","43","1","0"
"Bogota","8,072","8","0","0","5","3","75","12","58","5","0"
"Boonton","8,562","4","0","1","0","3","47","13","30","4","3"
"Boonton Township","4,377","8","0","5","0","3","24","7","17","0","0"
"Bordentown","3,935","2","0","0","1","1","58","7","44","7","0"
"Bordentown Township","10,423","22","0","1","10","11","165","26","121","18","1"
"Bound Brook","10,180","18","0","1","11","6","233","63","160","10","0"
"Bradley Beach","4,763","15","0","0","3","12","138","29","108","1","0"
"Branchburg Township","14,982","2","0","0","1","1","104","14","86","4","0"
"Brick Township","77,886","97","0","3","12","82","1,355","249","1,057","49","4"
"Bridgeton","24,281","379","1","7","171","200","1,243","376","795","72","6"
"Bridgewater Township","44,620","15","0","1","6","8","706","91","584","31","1"
"Brielle","4,831","5","0","0","0","5","75","48","27","0","0"
"Brigantine","12,829","12","0","0","5","7","197","49","147","1","0"
"Brooklawn","2,284","15","0","0","7","8","196","17","162","17","0"
"Buena","3,787","22","0","8","1","13","110","44","62","4","1"
"Burlington","9,672","46","2","2","23","19","216","40","157","19","5"
"Burlington Township","21,691","31","0","2","14","15","459","55","381","23","1"
"Butler","8,038","6","0","6","0","0","130","33","90","7","0"
"Byram Township","8,618","2","0","1","0","1","53","6","45","2","1"
"Caldwell","7,340","2","0","0","0","2","36","8","25","3","0"
"Camden","78,967","1,755","42","67","781","865","4,600","1,128","2,311","1,161","115"
"Cape May","3,792","4","0","0","2","2","202","29","172","1","0"
"Cape May Point","229","0","0","0","0","0","10","3","7","0","0"
"Carlstadt","6,010","14","0","2","4","8","198","22","156","20","0"
"Carney's Point Township","7,946","31","1","4","6","20","151","43","92","16","0"
"Carteret","22,165","55","0","4","24","27","359","62","250","47","8"
"Cedar Grove Township","12,791","8","0","0","1","7","170","27","137","6","3"
"Chatham","8,353","1","0","0","0","1","59","9","50","0","1"
"Chatham Township","10,233","1","0","0","0","1","37","3","34","0","0"
"Cherry Hill Township","71,269","98","1","3","43","51","2,152","255","1,759","138","1"
"Chesilhurst","1,871","5","0","0","1","4","51","16","26","9","0"
"Chester","1,644","0","0","0","0","0","28","5","23","0","0"
"Chesterfield Township","6,422","0","0","0","0","0","37","3","34","0","0"
"Chester Township","7,855","2","0","0","0","2","45","12","31","2","3"
"Cinnaminson Township","15,381","19","0","2","8","9","272","48","211","13","1"
"Clark Township","14,585","8","0","1","2","5","217","17","195","5","0"
"Clayton","7,436","14","0","1","9","4","199","38","152","9","0"
"Clementon","4,900","31","0","0","6","25","138","27","102","9","2"
"Cliffside Park","22,868","27","0","0","10","17","224","50","163","11","0"
"Clifton","79,253","221","0","5","108","108","1,910","389","1,319","202","2"
"Clinton","2,593","0","0","0","0","0","13","0","12","1","0"
"Clinton Township","14,020","9","0","2","1","6","55","18","36","1","0"
"Closter","8,691","2","0","0","0","2","44","7","36","1","0"
"Collingswood","13,899","27","0","4","15","8","433","79","305","49","2"
"Colts Neck Township","11,536","13","0","0","2","11","97","10","83","4","0"
"Cranbury Township","3,882","4","0","1","0","3","39","6","28","5","0"
"Cranford Township","22,270","10","0","1","5","4","229","32","191","6","0"
"Cresskill","8,400","0","0","0","0","0","67","6","60","1","1"
"Deal","1,039","3","0","1","0","2","52","22","29","1","0"
"Delanco Township","4,205","5","0","1","0","4","89","31","54","4","0"
"Delaware Township","4,709","1","0","0","0","1","22","6","11","5","0"
"Delran Township","17,206","21","1","1","11","8","218","36","159","23","0"
"Demarest","5,083","0","0","0","0","0","28","4","24","0","0"
"Denville Township","16,597","2","0","0","0","2","173","29","137","7","0"
"Deptford Township","30,082","151","1","0","58","92","1,298","166","1,052","80","17"
"Dover","18,306","66","0","4","39","23","313","53","235","25","2"
"Dumont","17,288","13","0","4","0","9","170","16","151","3","0"
"Dunellen","6,909","8","0","0","4","4","156","17","133","6","5"
"Eastampton Township","6,667","13","0","4","3","6","88","20","62","6","3"
"East Brunswick Township","47,438","42","1","9","11","21","830","92","707","31","13"
"East Greenwich Township","6,758","10","0","2","0","8","91","24","64","3","1"
"East Hanover Township","11,581","4","0","0","2","2","245","16","216","13","0"
"East Newark","2,207","5","0","0","0","5","31","4","23","4","0"
"East Orange","66,949","525","8","32","239","246","1,813","446","890","477","28"
"East Rutherford","8,891","3","0","0","1","2","265","20","219","26","1"
"East Windsor Township","26,807","20","0","3","4","13","350","42","299","9","3"
"Eatontown","13,960","20","0","0","12","8","575","53","506","16","1"
"Edgewater","9,585","9","0","0","1","8","220","9","201","10","0"
"Edgewater Park Township","7,933","16","0","0","8","8","172","39","115","18","2"
"Edison Township","99,082","225","0","0","86","139","2,239","437","1,578","224","6"
"Egg Harbor City","4,434","20","1","1","7","11","99","36","54","9","1"
"Egg Harbor Township","38,621","86","0","8","26","52","939","210","676","53","15"
"Elizabeth","125,621","939","16","25","612","286","5,253","786","3,115","1,352","14"
"Elk Township","3,850","1","0","0","0","1","110","26","72","12","3"
"Elmer","1,364","0","0","0","0","0","31","4","27","0","0"
"Elmwood Park","18,722","24","1","0","13","10","448","75","337","36","0"
"Elsinboro Township","1,068","2","0","0","0","2","25","15","8","2","0"
"Emerson","7,286","2","0","0","1","1","40","7","32","1","0"
"Englewood","27,701","70","0","1","38","31","418","145","246","27","2"
"Englewood Cliffs","5,767","4","0","0","1","3","78","13","61","4","0"
"Englishtown","1,833","2","0","0","1","1","24","3","21","0","0"
