"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Abbeville","12,369","106","2","4","17","83","522","182","324","16",""
"Addis","3,626","4","0","0","0","4","0","0","0","0","0"
"Alexandria","48,159","651","2","11","159","479","3,560","869","2,517","174",""
"Amite","4,179","85","1","4","13","67","502","106","380","16","2"
"Baker","14,022","26","1","2","11","12","462","105","343","14","0"
"Basile","1,838","1","0","0","0","1","12","3","9","0","0"
"Bastrop","11,469","135","1","2","31","101","1,318","436","842","40","8"
"Baton Rouge","231,592","2,468","64","51","893","1,460","12,666","4,220","7,946","500","179"
"Bernice","1,704","1","0","0","0","1","3","0","3","0","0"
"Berwick","4,991","4","0","1","0","3","63","15","46","2","0"
"Bogalusa","12,344","140","2","7","30","101","901","341","520","40","3"
"Broussard","8,272","20","0","5","1","14","442","127","315","0",""
"Brusly","2,613","0","0","0","0","0","20","4","15","1","0"
"Carencro","7,595","52","0","2","9","41","288","76","199","13","0"
"Clinton","1,668","13","0","0","0","13","29","10","18","1","0"
"Coushatta","1,982","20","0","0","2","18","50","6","44","0","0"
"Covington","8,845","36","0","3","4","29","286","50","227","9","0"
"Crowley","13,386","106","3","1","11","91","520","170","330","20","0"
"Denham Springs","10,308","72","0","5","18","49","901","127","748","26","0"
"De Ridder","10,675","78","1","1","5","71","241","65","176","0","1"
"Erath","2,133","11","0","1","0","10","43","29","7","7",""
"Eunice","10,493","138","2","7","18","111","688","201","468","19","0"
"Ferriday","3,543","28","0","2","3","23","114","114","0","0","0"
"Folsom","723","2","0","0","0","2","21","6","15","0","0"
"Franklin","7,730","62","1","1","4","56","471","119","350","2","2"
"Franklinton","3,892","23","0","2","5","16","197","58","133","6","0"
"French Settlement","1,126","1","0","0","0","1","30","4","26","0","0"
"Georgetown","330","0","0","0","0","0","2","1","0","1","0"
"Glenmora","1,354","12","0","1","1","10","23","5","14","4",""
"Gonzales","9,870","43","1","6","3","33","713","62","635","16","0"
"Grambling","4,994","20","0","1","4","15","93","93","0","0","0"
"Gramercy","3,646","19","0","0","1","18","89","12","75","2","0"
"Greenwood","3,248","7","0","1","1","5","78","23","47","8","0"
"Gretna","17,898","109","4","10","29","66","629","148","430","51","2"
"Hammond","20,202","322","2","15","80","225","2,311","879","1,358","74","0"
"Harahan","9,362","15","0","1","2","12","182","48","126","8","0"
"Homer","3,267","23","0","1","1","21","119","54","65","0","0"
"Houma","34,035","212","1","17","76","118","1,550","268","1,234","48","9"
"Independence","1,680","21","0","1","5","15","135","40","91","4","1"
"Jeanerette","5,581","24","0","0","4","20","139","50","83","6","0"
"Jena","3,429","5","0","0","0","5","1","1","0","0","0"
"Jennings","10,478","41","2","1","4","34","304","50","249","5","2"
"Kenner","67,312","161","9","10","69","73","2,604","414","2,040","150","21"
"Kentwood","2,218","19","0","1","7","11","142","40","101","1","0"
"Kinder","2,500","8","1","0","1","6","84","4","77","3","0"
"Lafayette","121,726","843","6","15","232","590","6,511","1,194","5,040","277","50"
"Lake Arthur","2,763","10","2","2","1","5","58","15","42","1","1"
"Leesville","6,672","35","0","2","3","30","320","26","288","6","2"
"Lutcher","3,592","11","0","0","0","11","38","16","21","1","0"
"Mamou","3,272","4","0","1","0","3","105","10","91","4","0"
"Mandeville","11,666","31","1","2","5","23","377","52","318","7","0"
"Marksville","5,754","80","0","0","6","74","408","77","322","9",""
"Monroe","49,261","834","5","23","113","693","3,910","1,340","2,467","103","0"
"Montgomery","737","1","0","0","0","1","2","0","2","0","0"
"Morgan City","12,517","56","0","5","12","39","414","52","352","10",""
"Napoleonville","666","1","0","0","0","1","1","1","0","0","0"
"Natchitoches","18,491","163","3","10","19","131","1,192","509","661","22","7"
"New Orleans","346,974","2,748","200","163","1,059","1,326","14,013","3,857","7,616","2,540",""
"Norwood","325","0","0","0","0","0","1","1","0","0","0"
"Oil City","1,017","0","0","0","0","0","17","9","5","3","0"
"Olla","1,398","1","0","0","0","1","35","11","24","0","0"
"Opelousas","16,786","309","2","17","48","242","1,379","352","970","57","1"
"Pearl River","2,529","23","1","3","2","17","78","12","63","3","0"
"Plaquemine","7,184","74","1","0","7","66","422","62","355","5","0"
"Pollock","473","2","0","0","0","2","12","2","10","0","0"
"Ponchatoula","6,619","65","0","4","7","54","516","183","325","8","0"
"Port Allen","5,227","20","2","0","2","16","203","52","144","7","0"
"Rayville","3,729","29","0","1","1","27","274","58","208","8","0"
"Scott","8,693","30","0","2","5","23","234","49","173","12","0"
"Shreveport","201,134","1,544","17","121","355","1,051","9,584","2,775","6,371","438","86"
"Slidell","27,316","123","1","13","32","77","1,521","232","1,237","52","0"
"Sorrento","1,414","2","0","0","0","2","12","1","11","0","0"
"Springfield","491","4","0","0","1","3","6","2","4","0","0"
"Sterlington","1,609","6","0","2","0","4","9","1","8","0","0"
"St. Francisville","1,781","18","0","0","1","17","44","5","39","0","0"
"St. Gabriel","6,738","37","0","1","1","35","117","59","54","4","0"
"St. Martinville","6,170","48","0","0","1","47","119","28","87","4","0"
"Sulphur","20,597","184","1","9","8","166","1,062","316","734","12","6"
"Tallulah","7,402","75","2","0","3","70","284","76","203","5","0"
"Thibodaux","14,699","70","1","8","8","53","588","102","473","13","0"
"Tickfaw","700","1","0","0","1","0","15","0","15","0","0"
"Vinton","3,241","10","0","0","0","10","72","19","50","3","0"
"Walker","6,194","54","0","4","8","42","340","61","269","10","1"
"Westwego","8,612","30","0","2","6","22","246","61","177","8","0"
"Wilson","600","0","0","0","0","0","1","1","0","0","0"
"Zachary","15,097","88","1","1","4","82","280","12","258","10","0"
