"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Aberdeen","5,662","35","0","1","19","15","294","49","226","19","5"
"Albemarle","15,423","121","1","7","39","74","1,114","287","761","66","14"
"Angier","4,414","38","1","0","6","31","196","71","110","15","3"
"Archdale","9,291","27","0","1","11","15","362","110","231","21","5"
"Asheboro","24,458","79","2","14","30","33","1,592","372","1,142","78","1"
"Asheville","74,215","535","2","33","251","249","4,268","907","2,951","410","62"
"Atlantic Beach","1,811","26","0","1","4","21","207","70","124","13","0"
"Ayden","5,020","19","0","0","7","12","285","73","202","10","1"
"Bailey","681","5","0","3","2","0","54","9","43","2","0"
"Bald Head Island","305","0","0","0","0","0","38","17","20","1","0"
"Beaufort","4,245","20","0","3","3","14","170","59","102","9","1"
"Beech Mountain","330","0","0","0","0","0","30","6","22","2","0"
"Belmont","9,263","53","1","3","10","39","527","75","417","35","2"
"Benson","3,471","33","0","3","8","22","203","46","145","12","1"
"Bethel","1,739","6","0","0","1","5","83","12","68","3","0"
"Beulaville","1,121","11","0","0","1","10","55","17","38","0","0"
"Biscoe","1,680","4","0","1","3","0","166","18","144","4","0"
"Black Mountain","7,892","8","0","0","4","4","156","57","94","5","1"
"Bladenboro","1,667","17","0","0","3","14","117","33","83","1","0"
"Boiling Springs","3,796","1","0","1","0","0","48","17","30","1","2"
"Boone","13,885","25","1","4","7","13","425","60","355","10","1"
"Brevard","6,674","25","0","2","6","17","289","75","209","5","0"
"Broadway","1,151","3","0","0","1","2","16","0","16","0","0"
"Burgaw","4,160","13","0","0","3","10","151","23","120","8","1"
"Burlington","50,058","378","3","15","117","243","3,300","924","2,231","145","11"
"Butner","6,636","39","0","1","5","33","328","107","206","15","4"
"Candor","834","3","0","0","2","1","15","4","8","3","0"
"Canton","3,882","25","0","0","1","24","247","53","179","15","2"
"Cape Carteret","1,433","2","0","0","0","2","35","4","30","1","0"
"Carolina Beach","5,989","17","0","4","2","11","280","59","210","11","1"
"Carrboro","17,958","72","1","4","36","31","759","256","448","55","2"
"Carthage","2,027","6","0","0","0","6","69","22","41","6","1"
"Cary","125,277","107","3","12","47","45","2,342","503","1,761","78","13"
"Catawba","806","0","0","0","0","0","16","2","14","0","0"
"Chadbourn","2,063","31","0","0","12","19","273","62","201","10","2"
"Chapel Hill","52,034","152","2","9","74","67","1,882","531","1,261","90","3"
"Charlotte-Mecklenburg","758,769","7,070","83","272","2,984","3,731","46,934","11,933","29,735","5,266","336"
"Cherryville","5,554","15","0","0","2","13","275","87","179","9","0"
"China Grove","3,722","11","0","0","2","9","88","23","63","2","0"
"Claremont","1,143","7","1","1","3","2","59","15","38","6","0"
"Clayton","16,013","34","0","5","8","21","426","107","301","18","2"
"Cleveland","833","2","0","0","2","0","57","17","40","0","0"
"Clinton","8,876","98","0","4","40","54","543","125","385","33","6"
"Coats","2,115","8","0","0","2","6","41","12","28","1","0"
"Columbus","977","7","0","0","2","5","61","6","55","0","0"
"Concord","65,725","183","9","19","82","73","3,105","527","2,340","238","16"
"Cornelius","24,983","76","1","6","11","58","417","138","257","22","4"
"Cramerton","3,109","7","0","0","3","4","100","33","62","5","1"
"Creedmoor","3,606","12","0","3","2","7","107","28","69","10","2"
"Dobson","1,454","2","0","0","1","1","62","16","46","0","0"
"Dunn","10,004","96","1","6","33","56","933","174","698","61","1"
"Durham","221,785","1,815","24","75","886","830","11,958","3,490","7,584","884","30"
"East Spencer","1,777","13","0","1","3","9","59","32","21","6","2"
"Eden","15,393","72","2","1","20","49","869","215","606","48",""
"Edenton","4,992","33","0","2","10","21","215","43","168","4","2"
"Elizabeth City","19,813","155","0","6","55","94","909","216","665","28","1"
"Elkin","4,079","9","0","1","2","6","163","28","130","5","1"
"Elon","6,986","14","0","2","2","10","120","32","88","0","0"
"Emerald Isle","3,672","6","0","0","2","4","215","92","119","4","0"
"Enfield","2,331","56","1","3","8","44","139","84","51","4","2"
"Erwin","4,807","21","0","0","5","16","156","61","80","15","0"
"Farmville","4,630","27","0","0","4","23","244","86","151","7","1"
"Fayetteville","171,457","1,621","23","72","653","873","13,499","3,920","8,684","895","45"
"Fletcher","4,725","6","0","0","3","3","135","22","106","7","1"
"Forest City","7,086","41","1","3","10","27","692","130","532","30","11"
"Franklin","3,953","15","0","0","3","12","158","35","114","9","1"
"Franklinton","1,972","7","0","2","3","2","63","10","48","5","0"
"Fuquay-Varina","16,674","52","0","2","12","38","598","108","463","27","3"
"Garner","26,378","106","3","11","62","30","1,344","195","1,079","70","5"
"Gastonia","71,486","646","7","21","237","381","5,326","1,210","3,678","438","53"
"Gibsonville","4,732","16","0","3","0","13","160","47","108","5","1"
"Goldsboro","37,445","330","5","4","117","204","2,869","746","1,929","194","2"
"Graham","14,543","84","0","6","20","58","730","204","488","38","1"
"Granite Falls","4,570","15","1","5","2","7","277","51","220","6","0"
"Greensboro","249,561","2,157","24","109","998","1,026","15,809","4,942","9,759","1,108","108"
"Greenville","77,960","632","6","13","243","370","5,105","1,538","3,304","263","12"
"Grifton","2,234","5","0","0","2","3","68","14","50","4","0"
"Hamlet","5,749","29","0","1","15","13","408","143","254","11","7"
"Henderson","15,841","204","3","2","87","112","1,836","555","1,203","78","7"
"Hendersonville","12,027","74","2","5","12","55","888","131","715","42","8"
"Hertford","2,149","16","1","1","5","9","82","47","33","2","1"
"Hickory","41,414","331","3","22","116","190","3,180","615","2,361","204",""
"Highlands","950","1","0","0","0","1","53","19","34","0","0"
"High Point","102,298","718","11","30","310","367","6,108","1,953","3,755","400","33"
"Holden Beach","858","2","0","2","0","0","57","31","26","0","0"
"Holly Ridge","830","9","0","0","0","9","44","9","30","5","0"
"Hope Mills","13,004","101","0","3","34","64","1,115","291","775","49","1"
"Hudson","3,023","9","0","2","2","5","115","19","89","7","0"
"Huntersville","45,273","71","1","4","20","46","1,122","224","833","65","10"
