"City","Population","Violent 
crime","Murder and 
nonnegligent 
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor 
vehicle
theft","Arson1"
"Acworth","19,929","121","0","1","16","104","535","77","432","26",""
"Adairsville","3,256","21","0","0","3","18","220","37","164","19",""
"Alma","3,526","26","0","3","11","12","233","76","147","10",""
"Alpharetta","50,051","98","0","7","31","60","1,878","266","1,544","68",""
"Americus","16,483","198","1","12","49","136","1,086","380","666","40",""
"Aragon","1,076","0","0","0","0","0","30","0","30","0","0"
"Arcade","1,972","5","0","0","1","4","38","6","30","2",""
"Athens-Clarke County","113,950","535","2","54","204","275","6,445","1,706","4,374","365","26"
"Atlanta","533,016","7,403","105","126","3,308","3,864","38,978","9,989","22,499","6,490","147"
"Auburn","7,516","11","0","5","1","5","76","31","41","4",""
"Austell","7,202","69","2","0","5","62","283","46","201","36",""
"Bainbridge","12,133","106","0","2","19","85","747","143","584","20",""
"Baldwin","2,999","0","0","0","0","0","49","1","46","2",""
"Ball Ground","949","0","0","0","0","0","22","7","15","0","0"
"Barnesville2","5,956","","0","1","12","","248","50","192","6","1"
"Blackshear","3,508","13","0","3","4","6","193","50","129","14",""
"Blakely","5,285","33","1","1","2","29","134","48","83","3",""
"Bloomingdale","2,666","13","0","1","0","12","79","24","50","5",""
"Blythe","818","0","0","0","0","0","13","4","8","1","0"
"Braselton","3,300","7","0","1","2","4","163","38","120","5",""
"Bremen3","5,696","46","0","2","2","42","349","55","277","17",""
"Brooklet","1,337","5","0","0","2","3","16","5","8","3","0"
"Buchanan","1,150","6","0","0","0","6","46","17","28","1",""
"Butler","1,815","20","0","1","0","19","39","12","21","6",""
"Byron","4,295","19","0","0","6","13","153","34","110","9",""
"Calhoun","15,024","60","1","5","8","46","889","129","737","23",""
"Camilla","5,706","113","0","0","7","106","241","40","192","9",""
"Carrollton","23,259","415","2","13","55","345","1,342","234","1,045","63",""
"Cartersville","18,839","92","0","13","26","53","1,170","205","893","72",""
"Cave Spring","1,020","1","0","0","1","0","9","2","6","1","0"
"Cedartown","9,915","54","0","10","23","21","519","117","387","15",""
"Centerville","7,380","19","0","1","1","17","350","47","296","7","0"
"Chamblee","11,250","115","2","1","94","18","828","166","598","64",""
"Clarkston","7,635","100","3","3","66","28","296","131","114","51",""
"Claxton","2,417","4","0","0","1","3","91","17","73","1",""
"Cleveland","2,664","47","2","0","1","44","155","39","109","7","0"
"Cochran","4,904","20","0","3","6","11","298","58","230","10","1"
"College Park","20,094","385","13","20","196","156","2,279","655","1,237","387","9"
