"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Forest Park","18,117","59","0","11","42","6","628","90","504","34","2"
"Fort Recovery","1,342","0","0","0","0","0","16","8","7","1","0"
"Franklin","12,996","32","0","4","8","20","644","106","511","27","3"
"Fredericktown","2,473","1","0","1","0","0","82","20","61","1","1"
"Fremont","16,682","48","1","3","18","26","1,063","144","892","27","5"
"Gahanna","33,828","30","0","5","13","12","940","155","747","38","9"
"Galion","10,843","12","0","4","5","3","497","102","383","12","1"
"Garfield Heights","27,746","121","0","8","46","67","1,081","333","668","80","4"
"Gates Mills","2,276","0","0","0","0","0","15","5","10","0","0"
"Geneva-on-the-Lake","1,491","3","0","2","0","1","16","5","9","2","1"
"Genoa","2,294","0","0","0","0","0","59","9","50","0","0"
"Georgetown","3,488","8","0","0","3","5","265","62","199","4","2"
"Germantown","5,072","6","0","2","1","3","89","29","60","0","0"
"German Township, Clark County","7,247","5","0","0","3","2","261","36","218","7","1"
"German Township, Montgomery County","3,277","2","0","0","0","2","47","20","22","5","1"
"Gibsonburg","2,449","2","0","0","0","2","94","13","81","0","0"
"Girard","10,097","63","0","3","8","52","519","152","314","53","5"
"Glendale","2,175","1","0","0","0","1","19","3","16","0","0"
"Goshen Township, Clermont County","16,462","8","0","7","1","0","297","79","212","6","1"
"Goshen Township, Mahoning County","3,450","4","0","0","0","4","111","33","73","5","0"
"Grandview Heights","6,251","3","0","0","2","1","190","44","141","5","1"
"Granville","5,399","2","0","0","0","2","72","13","57","2","1"
"Greenfield","5,120","11","0","4","5","2","321","52","261","8","2"
"Greenhills","3,753","0","0","0","0","0","17","3","13","1","1"
"Greenville","12,772","38","0","6","12","20","562","89","438","35","6"
"Greenwich","1,510","0","0","0","0","0","7","3","4","0","0"
"Grove City","33,869","57","0","14","37","6","1,060","139","862","59","9"
"Groveport","5,352","7","0","2","1","4","189","35","142","12","2"
"Hamilton","62,498","414","4","73","159","178","4,105","1,007","2,832","266","38"
"Harrison","9,117","6","1","0","3","2","267","16","244","7","3"
"Hartville","2,584","1","0","0","1","0","49","11","37","1","0"
"Heath","8,926","18","0","5","7","6","447","53","387","7","4"
"Hebron","2,160","2","0","0","2","0","43","8","35","0","0"
"Highland Heights","8,636","2","0","0","1","1","80","21","55","4","0"
"Hilliard","27,936","26","0","6","14","6","893","159","698","36","2"
"Hillsboro","6,705","10","0","3","1","6","348","44","295","9","1"
"Holland","1,330","5","0","0","2","3","176","6","166","4","1"
"Howland Township","16,435","29","0","2","10","17","562","116","428","18","2"
"Hubbard Township","5,712","4","0","0","1","3","251","64","170","17","0"
"Huber Heights","37,284","85","0","16","39","30","1,539","216","1,238","85","26"
"Hudson","23,144","2","0","2","0","0","220","48","168","4","1"
"Huron","7,311","7","0","3","1","3","142","18","124","0","0"
"Independence","6,785","8","0","1","1","6","181","10","159","12","0"
"Indian Hill","5,895","5","0","2","3","0","42","8","34","0","0"
"Ironton","11,321","15","0","1","3","11","254","83","161","10","0"
"Jackson Township, Mahoning County","2,266","3","0","0","0","3","74","21","52","1","0"
"Jackson Township, Montgomery County","3,835","1","0","1","0","0","33","18","11","4","0"
"Jackson Township, Stark County","40,942","54","0","8","30","16","1,402","165","1,186","51","6"
"Jamestown","1,848","3","0","0","2","1","71","18","51","2","1"
"Jefferson","3,420","3","0","2","0","1","57","8","48","1","1"
"Jewett","772","0","0","0","0","0","12","7","5","0","0"
"Johnstown","4,062","0","0","0","0","0","7","1","6","0","0"
"Kent","28,265","67","0","7","20","40","639","165","436","38","39"
"Kenton","8,015","13","2","4","4","3","626","122","497","7","1"
"Kettering","53,714","62","0","20","32","10","1,525","309","1,129","87","9"
"Kirtland","7,428","4","0","0","0","4","50","8","39","3","0"
"Kirtland Hills","805","1","0","0","0","1","17","4","13","0","0"
"Lake Township","7,438","3","0","2","0","1","136","18","113","5","0"
"Lakewood","50,690","101","1","5","55","40","1,249","322","803","124","8"
"Lancaster","37,134","106","1","20","43","42","1,946","380","1,507","59","15"
"Lawrence Township","8,469","3","0","0","0","3","71","22","44","5","0"
"Lebanon","20,850","22","0","5","7","10","443","70","355","18","3"
"Lexington","4,121","3","0","0","1","2","102","18","82","2","0"
"Liberty Township","11,884","9","0","0","4","5","105","24","71","10","0"
"Lima","37,507","498","2","67","157","272","2,959","953","1,812","194","34"
"Lockland","3,394","21","0","2","14","5","196","49","115","32","0"
"Logan","7,474","12","0","3","6","3","468","75","377","16","1"
"London","9,645","7","0","3","2","2","279","39","229","11","3"
"Lorain","70,302","360","3","41","158","158","3,100","1,240","1,693","167","30"
"Lordstown","3,546","1","0","0","1","0","68","14","54","0","0"
"Loudonville","2,999","1","0","0","0","1","84","20","63","1","0"
"Louisville","9,501","5","0","0","2","3","161","23","133","5","1"
"Lynchburg","1,414","0","0","0","0","0","60","10","46","4","0"
"Lyndhurst","13,842","1","0","0","0","1","0","0","0","0","0"
"Madeira","9,090","4","0","0","2","2","45","8","36","1","0"
"Madison Township, Franklin County","18,111","6","0","0","4","2","185","59","116","10","0"
"Madison Township, Lake County","17,001","52","0","7","2","43","441","68","363","10","3"
"Manchester","2,094","2","0","0","0","2","27","8","18","1","2"
"Mansfield","49,428","183","3","30","83","67","2,639","799","1,774","66","10"
"Mariemont","3,116","0","0","0","0","0","66","5","60","1","0"
"Marietta","14,095","23","0","8","9","6","363","77","273","13","0"
"Marion","35,489","69","1","17","28","23","1,567","400","1,141","26","9"
"Martins Ferry","6,648","8","0","3","0","5","50","11","36","3","1"
"Marysville","17,804","8","0","3","3","2","457","67","386","4","5"
"Mason","30,582","17","5","2","5","5","494","76","407","11","2"
"Maumee","13,848","8","0","0","6","2","641","68","559","14","2"
"Mayfield Heights","17,715","17","1","3","5","8","321","16","285","20","2"
"Mayfield Village","3,115","0","0","0","0","0","79","21","56","2","0"
"McConnelsville","1,695","2","0","1","0","1","16","4","11","1","1"
"Medina Township","8,928","3","0","3","0","0","134","18","101","15","0"
"Mentor","51,917","43","0","11","11","21","1,175","135","969","71","8"
"Mentor-on-the-Lake","8,308","3","0","0","2","1","58","6","49","3","0"
"Miamisburg","19,874","31","0","4","10","17","739","158","547","34","2"
"Miami Township, Clermont County","39,711","23","0","5","9","9","895","136","740","19","7"
"Middlefield","2,406","5","1","1","0","3","72","5","66","1","0"
"Middletown","51,266","320","2","52","115","151","3,820","894","2,737","189","7"
"Milford","6,315","17","1","7","1","8","283","24","253","6","1"
"Millersburg","3,614","5","0","1","0","4","74","12","62","0","1"
"Milton Township","2,848","3","1","0","1","1","61","22","34","5","0"
"Minerva","3,908","16","0","2","0","14","138","28","103","7","0"
"Mingo Junction","3,301","30","0","1","0","29","71","21","46","4","0"
"Monroe","15,025","40","0","2","11","27","558","77","466","15","2"
"Montgomery","10,221","2","0","0","2","0","211","20","183","8","0"
"Montpelier","4,016","8","0","2","1","5","190","49","136","5","2"
"Mount Gilead","3,538","3","0","2","0","1","113","18","93","2","1"
"Mount Orab","2,793","1","0","0","1","0","55","10","43","2","0"
"Mount Sterling","1,818","1","0","1","0","0","18","5","12","1","0"
"Napoleon","8,837","16","0","11","2","3","481","101","371","9","0"
"Navarre","1,421","0","0","0","0","0","25","9","15","1","1"
"Nelsonville","5,420","6","0","1","2","3","326","82","236","8","1"
"New Albany","7,034","0","0","0","0","0","101","23","75","3","0"
"Newark","47,283","140","4","40","53","43","2,269","536","1,650","83","38"
"New Boston","2,143","9","1","1","7","0","309","71","224","14","0"
"New Bremen","3,046","1","0","1","0","0","87","9","77","1","0"
"Newcomerstown","3,888","16","0","2","1","13","151","22","118","11","0"
"New Franklin","15,021","2","0","1","0","1","135","65","64","6","5"
"New Lebanon","4,116","3","0","0","1","2","86","25","58","3","1"
"New Lexington","4,525","5","0","0","3","2","157","25","121","11","0"
"New London","2,606","0","0","0","0","0","19","6","10","3","0"
"New Middletown","1,558","0","0","0","0","0","21","6","14","1","0"
"New Philadelphia","17,366","8","0","2","5","1","134","14","115","5","0"
"New Richmond","2,531","5","0","1","3","1","126","28","94","4","1"
"Newtown","4,112","2","0","0","0","2","66","6","60","0","0"
"New Vienna","1,392","0","0","0","0","0","19","4","14","1","0"
"New Washington","914","5","0","0","0","5","25","3","22","0","1"
"Niles","19,307","81","0","12","39","30","1,150","222","861","67","0"
"North Canton","16,886","7","0","6","1","0","272","60","201","11","1"
"North College Hill","9,355","34","0","5","23","6","424","125","279","20","3"
"Northfield","3,659","8","0","3","1","4","44","13","29","2","0"
"North Olmsted","31,347","35","0","5","16","14","625","86","502","37","1"
"North Ridgeville","28,301","16","0","2","4","10","271","76","179","16","0"
"Northwood","5,525","11","0","3","3","5","182","11","170","1","0"
"Norton","11,477","3","0","0","0","3","41","8","29","4","1"
"Oakwood, Montgomery County","8,437","11","0","1","1","9","119","17","98","4","0"
"Oberlin","8,350","20","0","3","3","14","221","46","168","7","0"
"Olmsted Falls","8,258","2","0","1","0","1","117","17","91","9","0"
"Ontario","5,234","9","0","2","5","2","580","32","545","3","1"
"Orange Village","3,280","4","0","1","0","3","44","8","34","2","0"
"Oregon","18,948","22","0","2","4","16","901","134","744","23","7"
"Orrville","8,378","7","1","2","4","0","187","64","121","2","3"
"Orwell","1,471","4","0","0","0","4","28","7","21","0","0"
"Oxford","22,243","96","0","16","6","74","676","134","517","25","10"
"Parma Heights","19,778","30","1","8","2","19","385","90","274","21","4"
"Pataskala","12,964","4","0","2","0","2","231","64","158","9","1"
"Paulding","3,342","5","0","3","1","1","17","3","14","0","0"
"Peebles","1,836","2","0","2","0","0","13","8","5","0","1"
"Peninsula","695","0","0","0","0","0","15","3","12","0","0"
"Pepper Pike","5,697","1","0","0","0","1","62","8","49","5","0"
"Perrysburg","17,043","18","0","5","4","9","493","69","409","15","0"
"Perry Township, Franklin County","3,615","0","0","0","0","0","50","8","42","0","1"
"Perry Township, Montgomery County","3,816","1","0","0","0","1","37","19","15","3","0"
"Perry Township, Stark County","28,063","67","3","3","20","41","767","186","528","53","5"
"Pickerington","18,435","9","0","2","1","6","328","50","267","11","4"
"Pierce Township","11,075","11","0","2","5","4","361","55","300","6","2"
"Piqua","20,609","34","0","14","9","11","1,142","182","932","28","5"
"Plain City","3,633","4","0","2","0","2","26","8","17","1","0"
"Poland Township","11,123","0","0","0","0","0","30","9","19","2","0"
"Poland Village","2,669","1","0","0","0","1","10","2","8","0","0"
"Port Clinton","6,175","16","0","4","3","9","216","31","182","3","0"
"Portsmouth","20,043","114","2","8","60","44","2,045","562","1,421","62","3"
"Powell","13,205","0","0","0","0","0","113","23","89","1","1"
"Powhatan Point","1,659","0","0","0","0","0","25","9","16","0","0"
"Ravenna","11,375","26","0","4","10","12","674","81","564","29","0"
"Reading","10,288","30","1","16","10","3","422","70","324","28","4"
"Reminderville","2,604","3","0","0","0","3","14","5","8","1","0"
"Reynoldsburg","33,727","94","1","13","58","22","1,303","279","945","79","9"
"Richmond Heights","10,148","4","0","1","1","2","335","23","297","15","0"
"Rittman","6,267","3","0","0","3","0","130","38","86","6","1"
"Riverside","25,357","76","0","7","17","52","778","166","548","64","6"
"Roaming Shores Village","1,196","0","0","0","0","0","12","4","7","1","0"
"Roseville","1,885","0","0","0","0","0","13","6","6","1","0"
"Rossford","6,401","2","0","0","1","1","218","45","168","5","0"
"Russell Township","5,597","3","0","0","0","3","10","4","4","2","1"
"Salem","11,763","0","0","0","0","0","111","2","106","3","0"
"Sandusky","25,625","193","1","8","51","133","1,480","393","1,049","38","3"
"Sardinia","845","1","0","1","0","0","35","5","29","1","0"
"Sebring","4,534","1","0","0","0","1","40","13","25","2","0"
"Shelby","9,330","4","0","1","2","1","462","143","310","9","0"
"Smith Township","4,835","2","0","2","0","0","54","10","42","2","0"
"Smithville","1,296","1","0","0","1","0","38","12","26","0","1"
"Solon","22,057","18","0","4","9","5","206","37","167","2","1"
"South Euclid","21,196","40","3","11","23","3","502","136","314","52","1"
"South Russell","3,929","1","0","0","0","1","8","3","5","0","0"
"South Solon","385","0","0","0","0","0","0","0","0","0","0"
"Spencerville","2,158","0","0","0","0","0","36","6","30","0","4"
"Springdale","10,144","44","1","8","28","7","728","39","667","22","1"
"Springfield","61,999","319","9","34","138","138","4,547","816","3,385","346","9"
"Springfield Township, Hamilton County","40,018","85","1","8","55","21","768","210","519","39","5"
"Springfield Township, Mahoning County","6,009","5","0","2","1","2","133","49","83","1","2"
"St. Clair Township","7,668","1","0","0","1","0","73","0","73","0","0"
"Steubenville","18,745","102","3","9","35","55","1,058","179","843","36","0"
"Stow","34,260","24","0","14","8","2","765","111","646","8","6"
"Strasburg","2,721","3","0","1","2","0","81","20","58","3","0"
"Struthers","10,755","15","0","0","5","10","362","76","268","18","2"
"Sugarcreek Township","6,991","2","0","0","2","0","145","11","132","2","0"
"Sylvania Township","26,135","25","0","0","15","10","666","133","510","23","3"
"Tallmadge","17,405","12","0","0","7","5","424","106","302","16","9"
"Tipp City","9,267","8","0","3","3","2","160","19","137","4","2"
"Toledo","317,401","3,621","18","132","1,383","2,088","18,670","6,522","10,671","1,477","447"
"Twinsburg","17,520","7","0","0","2","5","140","18","112","10","2"
"Union","6,388","3","0","0","0","3","64","7","54","3","1"
"Uniontown","2,835","0","0","0","0","0","124","40","83","1","1"
"University Heights","12,592","21","0","4","11","6","233","40","185","8","2"
"Urbana","11,383","30","0","9","6","15","407","69","325","13","2"
"Vandalia","14,106","21","0","6","6","9","368","62","287","19","4"
"Van Wert","10,195","23","1","8","4","10","559","100","452","7","1"
"Vermilion","10,756","10","0","0","0","10","263","53","196","14","4"
"Wadsworth","20,657","8","0","5","1","2","431","53","352","26","6"
"Walbridge","3,095","2","1","1","0","0","111","26","80","5","0"
"Walton Hills","2,284","0","0","0","0","0","36","6","24","6","0"
"Wapakoneta","9,418","5","0","2","1","2","220","28","189","3","3"
"Warren","43,809","392","3","39","167","183","2,256","889","1,163","204","51"
"Warrensville Heights","13,594","57","0","7","41","9","511","174","241","96","8"
"Warren Township","6,045","8","0","0","1","7","80","26","46","8","0"
"Washington Court House","13,666","32","0","8","10","14","474","88","372","14","4"
"Waterville Township","5,694","0","0","0","0","0","27","7","20","0","0"
"Wauseon","7,299","8","0","3","1","4","234","24","208","2","1"
"Waynesburg","967","1","0","1","0","0","25","8","14","3","0"
"Wells Township","2,831","0","0","0","0","0","58","18","37","3","0"
"West Alexandria","1,296","1","0","0","1","0","38","8","29","1","0"
"West Carrollton","12,762","33","0","11","9","13","454","121","271","62","3"
"West Chester Township","55,672","87","1","23","34","29","1,545","281","1,218","46","15"
"Westerville","35,773","26","0","7","13","6","1,017","158","844","15","10"
"West Union","3,100","6","0","2","0","4","149","43","104","2","1"
"Whitehall","17,995","190","2","13","124","51","1,682","320","1,240","122","2"
"Willard","6,690","4","0","1","1","2","255","22","225","8","0"
"Williamsburg","2,365","5","0","2","1","2","79","17","58","4","0"
"Willoughby","22,384","16","0","3","10","3","374","72","267","35","3"
"Willoughby Hills","8,545","15","0","4","7","4","174","30","122","22","1"
"Willowick","13,692","11","0","0","2","9","182","47","118","17","0"
"Wilmington","12,571","32","0","7","10","15","694","70","621","3","0"
"Wintersville","3,786","2","0","1","0","1","80","13","66","1","1"
"Woodlawn","2,586","14","0","0","6","8","201","42","148","11","1"
"Wooster","26,105","59","1","15","19","24","1,112","263","831","18","7"
"Wyoming","8,374","8","0","0","6","2","129","28","94","7","0"
"Xenia","27,740","37","1","7","22","7","1,161","182","938","41","3"
"Yellow Springs","3,589","5","0","0","0","5","109","13","95","1","0"
"Youngstown","72,887","733","29","34","252","418","4,030","1,684","1,853","493","262"
"Zanesville","25,060","100","3","18","62","17","1,679","312","1,308","59","13"
