"City","Population","Violent 
crime","Murder and 
nonnegligent 
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Apache Junction","31,521","123","2","6","31","84","1,447","319","920","208","16"
"Avondale","85,376","457","12","10","147","288","4,701","1,020","2,929","752","15"
"Benson","4,995","10","0","2","2","6","154","48","98","8","0"
"Bisbee","5,958","48","0","1","1","46","254","32","222","0","1"
"Buckeye","32,070","51","1","4","13","33","1,542","472","929","141","1"
"Bullhead City","41,976","61","0","2","23","36","1,702","452","1,126","124","8"
"Camp Verde","11,011","33","0","1","0","32","232","51","170","11","0"
"Casa Grande","39,928","220","0","4","45","171","2,956","1,069","1,629","258","16"
"Chandler","253,076","801","6","56","241","498","7,984","1,414","5,768","802","92"
"Chino Valley","11,326","59","0","1","0","58","265","52","200","13","2"
"Clarkdale","4,328","9","0","0","1","8","96","52","37","7","0"
"Clifton","2,354","13","0","0","1","12","66","25","40","1","2"
"Colorado City","4,999","3","0","0","0","3","8","3","4","1","0"
"Coolidge","9,904","91","1","3","8","79","662","170","437","55","11"
"Cottonwood","11,520","48","0","1","4","43","532","79","424","29","3"
"Douglas","17,007","31","0","4","6","21","656","146","438","72","1"
"Eagar","4,536","6","0","0","0","6","105","25","73","7","0"
"El Mirage","27,543","72","1","6","38","27","1,060","275","670","115","8"
"Eloy","12,214","91","0","13","16","62","627","226","343","58","6"
"Flagstaff","60,400","262","3","43","61","155","3,364","409","2,867","88","27"
"Florence","17,880","51","0","0","3","48","283","49","210","24","1"
"Fredonia","1,108","1","0","1","0","0","30","9","20","1","0"
"Gilbert","220,373","238","0","26","63","149","4,933","1,113","3,429","391","21"
"Glendale","256,659","1,330","17","66","588","659","13,435","2,665","8,389","2,381","80"
"Globe","7,080","52","0","4","1","47","320","75","223","22","0"
"Goodyear","58,732","144","6","19","33","86","2,387","1,153","961","273","8"
"Holbrook","5,094","70","1","2","7","60","378","126","237","15","3"
"Huachuca City","1,989","6","0","0","1","5","39","15","20","4","4"
"Jerome","357","2","0","0","1","1","23","4","19","0","0"
"Kingman","28,725","95","0","15","17","63","1,587","301","1,186","100","4"
"Lake Havasu City","57,616","100","1","18","10","71","1,385","244","1,056","85","8"
"Mammoth","2,534","4","0","0","0","4","18","9","6","3","1"
"Marana","34,549","33","0","4","15","14","1,083","165","817","101","1"
"Mesa","456,821","2,289","16","161","656","1,456","17,516","2,866","12,603","2,047","73"
"Miami","1,786","30","0","1","3","26","87","36","45","6","7"
"Nogales","19,757","69","0","0","10","59","836","163","470","203","0"
"Oro Valley","40,785","26","1","6","7","12","740","138","564","38","4"
"Paradise Valley","15,134","9","0","0","1","8","351","237","101","13","0"
"Parker","3,193","24","0","0","4","20","210","69","117","24","2"
"Peoria","151,493","315","8","50","104","153","5,339","1,197","3,572","570","18"
"Phoenix","1,585,838","10,465","167","481","4,825","4,992","82,689","18,783","48,685","15,221","473"
"Pima","2,077","4","0","0","0","4","67","30","34","3","0"
"Prescott","43,190","119","1","2","22","94","1,230","244","946","40","15"
"Prescott Valley","39,856","165","0","16","11","138","807","154","607","46","4"
"Quartzsite","3,544","9","0","0","0","9","86","10","69","7","0"
"Sahuarita","22,389","26","1","3","6","16","523","78","421","24","3"
"Scottsdale","238,905","423","5","28","130","260","7,903","1,488","5,897","518","36"
"Sedona","11,580","22","0","2","1","19","277","88","185","4","4"
"Show Low","12,394","114","0","6","3","105","591","182","394","15","4"
"Sierra Vista","43,642","111","1","13","24","73","1,418","261","1,056","101","13"
"Snowflake-Taylor","9,683","57","0","0","2","55","222","98","99","25","1"
"Somerton","11,837","26","0","1","1","24","190","41","122","27","3"
"South Tucson","5,606","211","1","4","80","126","854","116","665","73","1"
"Surprise","101,141","115","0","8","45","62","2,555","594","1,753","208","35"
"Tempe","176,388","856","6","34","323","493","10,242","1,545","7,584","1,113","54"
"Thatcher","4,874","5","0","0","0","5","132","42","83","7","1"
"Tolleson","7,232","66","0","4","28","34","962","241","620","101","3"
"Tucson2","528,917","4,252","65","246","1,451","2,490","","5,157","","5,808","318"
"Wellton","1,909","4","0","1","1","2","49","17","31","1","0"
"Wickenburg","6,716","13","0","0","0","13","195","72","114","9","0"
"Willcox","3,799","15","1","2","4","8","173","26","133","14","10"
"Winslow","9,842","66","0","3","9","54","544","56","464","24","2"
"Youngtown","5,301","17","0","0","3","14","89","26","45","18","3"
"Yuma","90,245","511","4","25","56","426","3,203","638","2,196","369","26"
